YEAR,PUMFID,PERSONID,FWEIGHT,PROV,USZGAP,MBMREGP,AGEGP,SEX,MARSTP,CMPHI,HLEV2G,STUDTFP,FLLPRTP,FWORKED,SCSUM,ALFST,WKSEM,WKSUEM,WKSNLF,USHRWK,ALHRWK,FPDWK,FSEMP,IMMST,YRIMMG,ALIMO,ALIP,ATINC,BURSAR,CAPGN,CCAR,CHBEN,CHFED,CHPRV,COVTOT,CPQPP,CQPC,CWB,EARNG,EIBEN,EICON,FDITX,FRTXCR,GI,GSTXC,GTR,INCTX,INVA,MAJRI,MTINC,OAS,OASGI,OGNIE,OGTRAN,OTHINC,OTTXM,PEN,PENGIV,PENREC,PRPEN,PRSUPP,PRTXCR,PVITX,RPPC,RSPWI,SAPIS,SEMP,TTINC,UDPD,WGSAL,WKRCP,EFID,EFSIZE,EFTYP,EFMJIE,EFMJIEH,EFRMJIG,EFAGOFMP,EFAGYFMP,EFMJSI,EFALIMO,EFALIP,EFATINC,EFBURSAR,EFCAPGN,EFCCAR,EFCHBEN,EFCHFED,EFCHPRV,EFCOVTOT,EFCPQPP,EFCQPC,EFCWB,EFEARNG,EFEIBEN,EFEICON,EFFDITX,EFFRTXCR,EFGI,EFGSTXC,EFGTR,EFINCTX,EFINVA,EFMBIN18,EFMTINC,EFOAS,EFOASGI,EFOGNIE,EFOGTRAN,EFOTHINC,EFOTTXM,EFPEN,EFPENGIV,EFPENREC,EFPRPEN,EFPRSUPP,EFPRTXCR,EFPVITX,EFRPPC,EFRSPWI,EFSAPIS,EFSEMP,EFTTINC,EFUDPD,EFWGSAL,EFWKRCP,CFID,CFSIZE,CFCOMP,CFMJIE,CFMJIEH,CFRMJIG,CFAGOFMP,CFAGYFMP,CFMJSI,CFALIMO,CFALIP,CFATINC,CFBURSAR,CFCAPGN,CFCCAR,CFCHBEN,CFCHFED,CFCHPRV,CFCOVTOT,CFCPQPP,CFCQPC,CFCWB,CFEARNG,CFEIBEN,CFEICON,CFFDITX,CFFRTXCR,CFGI,CFGSTXC,CFGTR,CFINCTX,CFINVA,CFMTINC,CFOAS,CFOASGI,CFOGNIE,CFOGTRAN,CFOTHINC,CFOTTXM,CFPEN,CFPENGIV,CFPENREC,CFPRPEN,CFPRSUPP,CFPRTXCR,CFPVITX,CFRPPC,CFRSPWI,CFSAPIS,CFSEMP,CFTTINC,CFUDPD,CFWGSAL,CFWKRCP,HHSIZE,HHCOMP,HHMJIE,LICODA,LICOFA,LICODB,LICOFB,LIMSDA,LIMSFA,MBSCD18,MBSCF18,DWLTYP,DWTENR,REPA,SUIT,MORTG,MORTGM,CONDMP,RENTM,RNSUB,CHNEED,FSCADLTM,FSCCHLDM,FSCHHLDM,VISMINFL,VERDATE
2021,36684,"       3668401",157.9388,12,05,05,05,2,04,9,9,2,6,1,11,01,52,0,0,40.0,2080,1,2,2,6,0,0,49105,0,0,2400,11100,10500,600,0,0,1300,850,27000,11500,375,840,0,0,775,24425,2320,0,02,27000,0,0,200,1825,0,0,0,0,0,0,0,200,1480,1450,0,0,0,51425,325,27000,0,"       36684A",3,31,1,1,1,05,01,02,0,0,49105,0,0,2400,11100,10500,600,0,0,1300,850,27000,11500,375,840,0,0,775,24425,2320,0,43105,27000,0,0,200,1825,0,0,0,0,0,0,0,200,1480,1450,0,0,0,51425,325,27000,0,"       36684A01",3,06,1,1,1,05,01,02,0,0,49105,0,0,2400,11100,10500,600,0,0,1300,850,27000,11500,375,840,0,0,775,24425,2320,0,27000,0,0,200,1825,0,0,0,0,0,0,0,200,1480,1450,0,0,0,51425,325,27000,0,3,2,1,999.6,2,999.6,2,999.6,2,999.6,2,4,2,2,1,6,99999996,99999996,700,9,2,0,0,0,2," 28NOV2023"
2021,36684,"       3668402",157.9388,12,05,05,01,2,96,6,6,6,6,6,96,96,96,96,96,999.6,9996,6,6,6,6,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,96,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,"       36684A",3,31,2,1,3,05,01,02,0,0,49105,0,0,2400,11100,10500,600,0,0,1300,850,27000,11500,375,840,0,0,775,24425,2320,0,43105,27000,0,0,200,1825,0,0,0,0,0,0,0,200,1480,1450,0,0,0,51425,325,27000,0,"       36684A01",3,06,2,1,3,05,01,02,0,0,49105,0,0,2400,11100,10500,600,0,0,1300,850,27000,11500,375,840,0,0,775,24425,2320,0,27000,0,0,200,1825,0,0,0,0,0,0,0,200,1480,1450,0,0,0,51425,325,27000,0,3,2,2,999.6,2,999.6,2,999.6,2,999.6,2,4,2,2,1,6,99999996,99999996,700,9,2,0,0,0,2," 28NOV2023"
2021,36684,"       3668403",157.9388,12,05,05,01,2,96,6,6,6,6,6,96,96,96,96,96,999.6,9996,6,6,6,6,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,96,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,999999999996,"       36684A",3,31,2,1,3,05,01,02,0,0,49105,0,0,2400,11100,10500,600,0,0,1300,850,27000,11500,375,840,0,0,775,24425,2320,0,43105,27000,0,0,200,1825,0,0,0,0,0,0,0,200,1480,1450,0,0,0,51425,325,27000,0,"       36684A01",3,06,2,1,3,05,01,02,0,0,49105,0,0,2400,11100,10500,600,0,0,1300,850,27000,11500,375,840,0,0,775,24425,2320,0,27000,0,0,200,1825,0,0,0,0,0,0,0,200,1480,1450,0,0,0,51425,325,27000,0,3,2,2,999.6,2,999.6,2,999.6,2,999.6,2,4,2,2,1,6,99999996,99999996,700,9,2,0,0,0,2," 28NOV2023"
2021,36687,"       3668701",139.6864,12,01,04,15,2,03,1,4,6,6,2,30,96,96,96,96,999.6,9996,6,6,2,6,0,0,23850,0,0,0,0,0,0,0,6750,0,0,0,0,0,0,0,875,375,15850,0,0,04,8000,7750,8625,100,475,0,0,8000,0,0,8000,0,100,0,0,0,0,0,23850,0,0,0,"       36687A",1,12,1,1,1,15,15,04,0,0,23850,0,0,0,0,0,0,0,6750,0,0,0,0,0,0,0,875,375,15850,0,0,24267,8000,7750,8625,100,475,0,0,8000,0,0,8000,0,100,0,0,0,0,0,23850,0,0,0,"       36687A01",1,01,1,1,1,15,15,04,0,0,23850,0,0,0,0,0,0,0,6750,0,0,0,0,0,0,0,875,375,15850,0,0,8000,7750,8625,100,475,0,0,8000,0,0,8000,0,100,0,0,0,0,0,23850,0,0,0,1,1,1,999.6,2,999.6,2,12.8,1,999.6,2,1,1,1,1,1,400,99999996,99999996,6,1,2,6,2,2," 28NOV2023"
2021,36723,"       3672301",138.4573,12,05,05,13,1,03,1,3,6,6,1,11,01,52,0,0,40.0,2080,1,2,2,6,0,0,94350,0,0,0,0,0,0,0,0,3100,0,130000,0,950,20260,0,0,0,0,36800,1150,02,131150,0,0,0,0,0,0,0,0,0,0,0,0,16540,9250,0,0,0,131150,1150,130000,0,"       36723A",2,43,1,1,1,13,05,02,0,0,112125,0,0,0,0,0,0,0,0,3900,0,147500,0,1150,20260,0,0,200,275,36800,1150,98738,148650,0,0,75,275,0,0,0,0,0,0,0,75,16540,9250,0,0,0,148925,1150,147500,0,"       36723A01",2,08,1,1,1,13,05,02,0,0,112125,0,0,0,0,0,0,0,0,3900,0,147500,0,1150,20260,0,0,200,275,36800,1150,148650,0,0,75,275,0,0,0,0,0,0,0,75,16540,9250,0,0,0,148925,1150,147500,0,2,2,1,999.6,2,999.6,2,999.6,2,999.6,2,1,1,3,1,2,99999996,99999996,99999996,6,2,0,6,0,2," 28NOV2023"
2021,36723,"       3672302",138.4573,12,05,05,05,1,04,1,3,1,1,1,22,07,36,14,2,12.0,432,1,2,2,6,0,0,17775,0,0,0,0,0,0,0,0,800,0,17500,0,200,0,0,0,200,275,0,0,02,17500,0,0,75,275,0,0,0,0,0,0,0,75,0,0,0,0,0,17775,0,17500,0,"       36723A",2,43,2,1,3,13,05,02,0,0,112125,0,0,0,0,0,0,0,0,3900,0,147500,0,1150,20260,0,0,200,275,36800,1150,98738,148650,0,0,75,275,0,0,0,0,0,0,0,75,16540,9250,0,0,0,148925,1150,147500,0,"       36723A01",2,08,2,1,3,13,05,02,0,0,112125,0,0,0,0,0,0,0,0,3900,0,147500,0,1150,20260,0,0,200,275,36800,1150,148650,0,0,75,275,0,0,0,0,0,0,0,75,16540,9250,0,0,0,148925,1150,147500,0,2,2,2,999.6,2,999.6,2,999.6,2,999.6,2,1,1,3,1,2,99999996,99999996,99999996,6,2,0,6,0,2," 28NOV2023"
2021,36746,"       3674601",301.2299,12,06,06,07,2,04,1,4,2,6,1,21,07,21,27,4,37.5,788,1,2,2,6,0,0,39830,0,0,0,0,0,0,0,0,1250,0,27000,16000,450,4520,0,0,0,16000,8670,0,02,32500,0,0,0,0,5500,5500,0,0,0,0,0,0,4150,0,0,0,0,48500,0,27000,0,"       36746A",1,14,1,1,1,07,07,02,0,0,39830,0,0,0,0,0,0,0,0,1250,0,27000,16000,450,4520,0,0,0,16000,8670,0,37705,32500,0,0,0,0,5500,5500,0,0,0,0,0,0,4150,0,0,0,0,48500,0,27000,0,"       36746A01",1,01,1,1,1,07,07,02,0,0,39830,0,0,0,0,0,0,0,0,1250,0,27000,16000,450,4520,0,0,0,16000,8670,0,32500,0,0,0,0,5500,5500,0,0,0,0,0,0,4150,0,0,0,0,48500,0,27000,0,1,1,1,999.6,2,999.6,2,999.6,2,999.6,2,3,2,2,1,6,99999996,99999996,1000,2,2,1,6,1,2," 28NOV2023"
2021,36765,"       3676501",190.0205,12,06,06,12,2,01,1,4,6,6,1,11,01,52,0,0,30.0,1560,1,2,2,6,0,0,70260,0,0,0,0,0,0,0,0,3300,0,90000,0,875,10580,0,0,0,0,19740,0,02,90000,0,0,0,0,0,0,0,0,0,0,0,0,9160,10000,0,0,0,90000,800,90000,0,"       36765A",2,21,2,1,2,13,12,05,0,0,182740,0,0,0,0,0,0,0,0,3300,0,90000,0,875,36890,0,0,0,0,72260,165000,171588,255000,0,0,0,0,0,0,0,0,0,0,0,0,35370,10000,0,0,0,255000,800,90000,0,"       36765A01",2,03,2,1,2,13,12,05,0,0,182740,0,0,0,0,0,0,0,0,3300,0,90000,0,875,36890,0,0,0,0,72260,165000,255000,0,0,0,0,0,0,0,0,0,0,0,0,35370,10000,0,0,0,255000,800,90000,0,2,2,2,999.6,2,999.6,2,999.6,2,999.6,2,1,1,3,1,1,2500,99999996,99999996,6,2,0,6,0,2," 28NOV2023"
2021,36765,"       3676502",190.0205,12,06,06,13,1,01,1,4,6,6,1,11,01,52,0,0,45.0,2340,1,2,1,4,0,0,112480,0,0,0,0,0,0,0,0,0,0,0,0,0,26310,0,0,0,0,52520,165000,05,165000,0,0,0,0,0,0,0,0,0,0,0,0,26210,0,0,0,0,165000,0,0,0,"       36765A",2,21,1,1,1,13,12,05,0,0,182740,0,0,0,0,0,0,0,0,3300,0,90000,0,875,36890,0,0,0,0,72260,165000,171588,255000,0,0,0,0,0,0,0,0,0,0,0,0,35370,10000,0,0,0,255000,800,90000,0,"       36765A01",2,03,1,1,1,13,12,05,0,0,182740,0,0,0,0,0,0,0,0,3300,0,90000,0,875,36890,0,0,0,0,72260,165000,255000,0,0,0,0,0,0,0,0,0,0,0,0,35370,10000,0,0,0,255000,800,90000,0,2,2,1,999.6,2,999.6,2,999.6,2,999.6,2,1,1,3,1,1,2500,99999996,99999996,6,2,0,6,0,9," 28NOV2023"
2021,36797,"       3679701",158.8042,12,01,04,13,2,01,1,4,6,6,2,30,03,0,0,52,999.6,9996,6,6,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"       36797A",3,23,2,1,2,13,06,02,0,0,153480,0,350,0,0,0,0,0,0,4100,0,221000,12500,1275,46070,0,0,450,13050,81070,500,151320,221500,0,0,100,550,0,0,0,0,0,0,0,100,35000,0,0,0,0,234550,0,221000,0,"       36797A01",3,05,2,1,2,13,06,02,0,0,153480,0,350,0,0,0,0,0,0,4100,0,221000,12500,1275,46070,0,0,450,13050,81070,500,221500,0,0,100,550,0,0,0,0,0,0,0,100,35000,0,0,0,0,234550,0,221000,0,3,2,2,999.6,2,999.6,2,999.6,2,999.6,2,1,1,2,1,2,99999996,99999996,99999996,6,2,0,6,0,2," 28NOV2023"
2021,36797,"       3679702",158.8042,12,01,04,12,1,01,1,4,6,6,1,11,01,52,0,0,45.0,2340,1,2,2,6,0,0,123975,0,350,0,0,0,0,0,0,3200,0,200000,0,925,43550,0,0,0,0,76500,475,02,200475,0,0,0,0,0,0,0,0,0,0,0,0,32950,0,0,0,0,200475,0,200000,0,"       36797A",3,23,1,1,1,13,06,02,0,0,153480,0,350,0,0,0,0,0,0,4100,0,221000,12500,1275,46070,0,0,450,13050,81070,500,151320,221500,0,0,100,550,0,0,0,0,0,0,0,100,35000,0,0,0,0,234550,0,221000,0,"       36797A01",3,05,1,1,1,13,06,02,0,0,153480,0,350,0,0,0,0,0,0,4100,0,221000,12500,1275,46070,0,0,450,13050,81070,500,221500,0,0,100,550,0,0,0,0,0,0,0,100,35000,0,0,0,0,234550,0,221000,0,3,2,1,999.6,2,999.6,2,999.6,2,999.6,2,1,1,2,1,2,99999996,99999996,99999996,6,2,0,6,0,2," 28NOV2023"
2021,36797,"       3679703",158.8042,12,01,04,06,1,04,1,3,2,6,1,21,04,30,22,0,50.0,1500,1,2,2,6,0,0,29505,0,0,0,0,0,0,0,0,900,0,21000,12500,350,2520,0,0,450,13050,4570,25,02,21025,0,0,100,550,0,0,0,0,0,0,0,100,2050,0,0,0,0,34075,0,21000,0,"       36797A",3,23,2,1,3,13,06,02,0,0,153480,0,350,0,0,0,0,0,0,4100,0,221000,12500,1275,46070,0,0,450,13050,81070,500,151320,221500,0,0,100,550,0,0,0,0,0,0,0,100,35000,0,0,0,0,234550,0,221000,0,"       36797A01",3,05,2,1,3,13,06,02,0,0,153480,0,350,0,0,0,0,0,0,4100,0,221000,12500,1275,46070,0,0,450,13050,81070,500,221500,0,0,100,550,0,0,0,0,0,0,0,100,35000,0,0,0,0,234550,0,221000,0,3,2,2,999.6,2,999.6,2,999.6,2,999.6,2,1,1,2,1,2,99999996,99999996,99999996,6,2,0,6,0,2," 28NOV2023"
2021,36847,"       3684701",286.9791,12,05,05,06,1,02,1,2,2,6,1,12,01,52,0,0,25.0,1300,1,2,2,6,0,0,51550,0,0,0,0,0,0,0,0,3200,0,65000,0,800,7010,0,0,0,0,13450,0,02,65000,0,0,0,0,0,0,0,0,0,0,0,0,6440,525,0,0,0,65000,0,65000,0,"       36847A",2,21,1,1,1,06,06,02,0,0,72620,0,0,0,0,0,0,0,0,4250,0,88000,0,1175,8030,0,0,0,0,15380,0,65770,88000,0,0,0,0,0,0,0,0,0,0,0,0,7350,525,0,0,0,88000,0,88000,0,"       36847A01",2,03,1,1,1,06,06,02,0,0,72620,0,0,0,0,0,0,0,0,4250,0,88000,0,1175,8030,0,0,0,0,15380,0,88000,0,0,0,0,0,0,0,0,0,0,0,0,7350,525,0,0,0,88000,0,88000,0,2,2,1,999.6,2,999.6,2,999.6,2,999.6,2,3,2,3,1,6,99999996,99999996,900,2,2,0,6,0,2," 28NOV2023"
2021,36847,"       3684702",286.9791,12,05,05,06,2,02,1,2,2,6,1,12,01,52,0,0,25.0,1300,2,1,9,9,0,0,21070,0,0,0,0,0,0,0,0,1050,0,23000,0,375,1020,0,0,0,0,1930,0,02,23000,0,0,0,0,0,0,0,0,0,0,0,0,910,0,0,0,0,23000,0,23000,0,"       36847A",2,21,2,1,2,06,06,02,0,0,72620,0,0,0,0,0,0,0,0,4250,0,88000,0,1175,8030,0,0,0,0,15380,0,65770,88000,0,0,0,0,0,0,0,0,0,0,0,0,7350,525,0,0,0,88000,0,88000,0,"       36847A01",2,03,2,1,2,06,06,02,0,0,72620,0,0,0,0,0,0,0,0,4250,0,88000,0,1175,8030,0,0,0,0,15380,0,88000,0,0,0,0,0,0,0,0,0,0,0,0,7350,525,0,0,0,88000,0,88000,0,2,2,2,999.6,2,999.6,2,999.6,2,999.6,2,3,2,3,1,6,99999996,99999996,900,2,2,0,6,0,2," 28NOV2023"
2021,36862,"       3686201",246.243,12,06,06,09,1,02,1,3,2,6,1,11,01,52,0,0,37.5,1950,1,2,2,6,0,0,60270,0,0,0,0,0,0,0,0,3100,0,77500,0,875,8210,0,0,0,0,17230,0,02,77500,0,0,0,0,0,0,0,0,0,0,0,0,9020,0,0,0,0,77500,0,77500,0,"       36862A",2,21,1,1,1,09,09,02,0,0,78220,0,0,0,0,0,0,0,0,3125,0,78750,18000,925,8900,0,0,0,18000,18530,0,73320,78750,0,0,0,0,0,0,0,0,0,0,0,0,9630,0,0,0,0,96750,0,78750,0,"       36862A01",2,03,1,1,1,09,09,02,0,0,78220,0,0,0,0,0,0,0,0,3125,0,78750,18000,925,8900,0,0,0,18000,18530,0,78750,0,0,0,0,0,0,0,0,0,0,0,0,9630,0,0,0,0,96750,0,78750,0,2,2,1,999.6,2,999.6,2,999.6,2,999.6,2,3,2,2,1,6,99999996,99999996,900,2,2,0,6,0,2," 28NOV2023"
2021,36862,"       3686202",246.243,12,06,06,09,2,02,1,3,2,6,1,21,04,20,32,0,40.0,800,1,2,2,6,0,0,17950,0,0,0,0,0,0,0,0,25,0,1250,18000,50,690,0,0,0,18000,1300,0,04,1250,0,0,0,0,0,0,0,0,0,0,0,0,610,0,0,0,0,19250,0,1250,0,"       36862A",2,21,2,1,2,09,09,02,0,0,78220,0,0,0,0,0,0,0,0,3125,0,78750,18000,925,8900,0,0,0,18000,18530,0,73320,78750,0,0,0,0,0,0,0,0,0,0,0,0,9630,0,0,0,0,96750,0,78750,0,"       36862A01",2,03,2,1,2,09,09,02,0,0,78220,0,0,0,0,0,0,0,0,3125,0,78750,18000,925,8900,0,0,0,18000,18530,0,78750,0,0,0,0,0,0,0,0,0,0,0,0,9630,0,0,0,0,96750,0,78750,0,2,2,2,999.6,2,999.6,2,999.6,2,999.6,2,3,2,2,1,6,99999996,99999996,900,2,2,0,6,0,2," 28NOV2023"
2021,36864,"       3686401",409.8581,12,06,06,11,1,02,2,3,6,6,1,22,05,50,0,2,20.0,1000,2,1,2,6,2400,0,14350,0,1150,0,0,0,0,2900,0,425,0,7500,0,0,0,0,0,0,2900,0,1100,03,11450,0,0,0,2900,2850,450,0,0,0,0,0,0,0,0,0,0,7500,14350,0,0,0,"       36864A",4,23,2,1,2,11,05,02,2400,0,142560,0,1150,0,500,500,0,2900,0,4525,0,175500,0,1225,22600,0,0,225,3925,40840,1125,126601,179475,0,0,300,3425,2850,450,0,0,0,0,0,300,18240,15000,0,0,7500,183400,0,168000,0,"       36864A01",4,04,2,1,2,11,05,02,2400,0,142560,0,1150,0,500,500,0,2900,0,4525,0,175500,0,1225,22600,0,0,225,3925,40840,1125,179475,0,0,300,3425,2850,450,0,0,0,0,0,300,18240,15000,0,0,7500,183400,0,168000,0,4,2,2,999.6,2,999.6,2,999.6,2,999.6,2,1,1,3,1,1,500,99999996,99999996,6,2,0,6,0,9," 28NOV2023"
2021,36864,"       3686402",409.8581,12,06,06,11,2,02,1,3,6,6,1,11,01,52,0,0,37.5,1950,1,2,2,6,0,0,105705,0,0,0,500,500,0,0,0,3300,0,145000,0,825,22050,0,0,0,500,39820,25,02,145025,0,0,0,0,0,0,0,0,0,0,0,0,17770,15000,0,0,0,145525,0,145000,0,"       36864A",4,23,1,1,1,11,05,02,2400,0,142560,0,1150,0,500,500,0,2900,0,4525,0,175500,0,1225,22600,0,0,225,3925,40840,1125,126601,179475,0,0,300,3425,2850,450,0,0,0,0,0,300,18240,15000,0,0,7500,183400,0,168000,0,"       36864A01",4,04,1,1,1,11,05,02,2400,0,142560,0,1150,0,500,500,0,2900,0,4525,0,175500,0,1225,22600,0,0,225,3925,40840,1125,179475,0,0,300,3425,2850,450,0,0,0,0,0,300,18240,15000,0,0,7500,183400,0,168000,0,4,2,1,999.6,2,999.6,2,999.6,2,999.6,2,1,1,3,1,1,500,99999996,99999996,6,2,0,6,0,9," 28NOV2023"
2021,36864,"       3686403",409.8581,12,06,06,05,1,04,1,2,1,1,1,21,05,20,0,32,30.0,600,1,2,2,6,0,0,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,525,0,0,04,0,0,0,300,525,0,0,0,0,0,0,0,300,0,0,0,0,0,525,0,0,0,"       36864A",4,23,2,1,3,11,05,02,2400,0,142560,0,1150,0,500,500,0,2900,0,4525,0,175500,0,1225,22600,0,0,225,3925,40840,1125,126601,179475,0,0,300,3425,2850,450,0,0,0,0,0,300,18240,15000,0,0,7500,183400,0,168000,0,"       36864A01",4,04,2,1,3,11,05,02,2400,0,142560,0,1150,0,500,500,0,2900,0,4525,0,175500,0,1225,22600,0,0,225,3925,40840,1125,179475,0,0,300,3425,2850,450,0,0,0,0,0,300,18240,15000,0,0,7500,183400,0,168000,0,4,2,2,999.6,2,999.6,2,999.6,2,999.6,2,1,1,3,1,1,500,99999996,99999996,6,2,0,6,0,9," 28NOV2023"
2021,36864,"       3686404",409.8581,12,06,06,05,1,04,1,2,1,1,1,11,01,52,0,0,30.0,1560,1,2,2,6,0,0,21980,0,0,0,0,0,0,0,0,800,0,23000,0,400,550,0,0,0,0,1020,0,02,23000,0,0,0,0,0,0,0,0,0,0,0,0,470,0,0,0,0,23000,0,23000,0,"       36864A",4,23,2,1,3,11,05,02,2400,0,142560,0,1150,0,500,500,0,2900,0,4525,0,175500,0,1225,22600,0,0,225,3925,40840,1125,126601,179475,0,0,300,3425,2850,450,0,0,0,0,0,300,18240,15000,0,0,7500,183400,0,168000,0,"       36864A01",4,04,2,1,3,11,05,02,2400,0,142560,0,1150,0,500,500,0,2900,0,4525,0,175500,0,1225,22600,0,0,225,3925,40840,1125,179475,0,0,300,3425,2850,450,0,0,0,0,0,300,18240,15000,0,0,7500,183400,0,168000,0,4,2,2,999.6,2,999.6,2,999.6,2,999.6,2,1,1,3,1,1,500,99999996,99999996,6,2,0,6,0,9," 28NOV2023"
2021,36893,"       3689301",238.1314,12,06,06,15,1,01,1,2,6,6,2,30,96,96,96,96,999.6,9996,6,6,2,6,0,0,66735,0,3400,0,0,0,0,0,7250,0,0,0,0,0,3300,0,0,0,15500,7190,2600,06,58425,7750,8250,0,0,825,825,30000,25000,0,55000,0,0,3890,0,0,0,0,73925,0,0,0,"       36893A",2,24,1,1,1,15,15,06,0,0,79505,0,3400,0,0,0,0,0,14500,0,0,0,0,0,4450,0,0,0,30750,10570,3025,75546,59325,15250,16250,0,0,825,825,55475,25000,25000,55475,0,0,6120,0,0,0,0,90075,0,0,0,"       36893A01",2,03,1,1,1,15,15,06,0,0,79505,0,3400,0,0,0,0,0,14500,0,0,0,0,0,4450,0,0,0,30750,10570,3025,59325,15250,16250,0,0,825,825,55475,25000,25000,55475,0,0,6120,0,0,0,0,90075,0,0,0,2,2,1,999.6,2,999.6,2,999.6,2,999.6,2,3,2,3,1,6,99999996,99999996,1600,2,2,0,6,0,2," 28NOV2023"
2021,36893,"       3689302",238.1314,12,06,06,15,2,01,2,1,6,6,2,30,96,96,96,96,999.6,9996,6,6,1,5,0,0,12770,0,0,0,0,0,0,0,7250,0,0,0,0,0,1150,0,0,0,15250,3380,425,04,900,7500,8000,0,0,0,0,25475,0,25000,475,0,0,2230,0,0,0,0,16150,0,0,0,"       36893A",2,24,2,1,2,15,15,06,0,0,79505,0,3400,0,0,0,0,0,14500,0,0,0,0,0,4450,0,0,0,30750,10570,3025,75546,59325,15250,16250,0,0,825,825,55475,25000,25000,55475,0,0,6120,0,0,0,0,90075,0,0,0,"       36893A01",2,03,2,1,2,15,15,06,0,0,79505,0,3400,0,0,0,0,0,14500,0,0,0,0,0,4450,0,0,0,30750,10570,3025,59325,15250,16250,0,0,825,825,55475,25000,25000,55475,0,0,6120,0,0,0,0,90075,0,0,0,2,2,2,999.6,2,999.6,2,999.6,2,999.6,2,3,2,3,1,6,99999996,99999996,1600,2,2,0,6,0,2," 28NOV2023"
2021,36895,"       3689501",196.0753,12,05,05,12,2,03,1,3,6,6,1,11,01,52,0,0,45.0,2340,1,2,2,6,0,0,64620,0,600,0,0,0,0,0,4400,3100,0,77500,0,875,9650,0,0,0,4400,18080,600,02,78300,0,0,0,0,200,200,0,0,0,0,0,0,8430,0,0,0,0,82700,0,77500,0,"       36895A",2,44,1,1,1,12,05,02,0,0,96150,0,600,0,0,0,0,0,4400,4850,0,113500,0,1500,12430,0,0,425,5100,23250,600,88953,114300,0,0,275,700,200,200,0,0,0,0,0,275,10820,0,0,0,0,119400,0,113500,0,"       36895A01",2,06,1,1,1,12,05,02,0,0,96150,0,600,0,0,0,0,0,4400,4850,0,113500,0,1500,12430,0,0,425,5100,23250,600,114300,0,0,275,700,200,200,0,0,0,0,0,275,10820,0,0,0,0,119400,0,113500,0,2,2,1,999.6,2,999.6,2,999.6,2,999.6,2,9,1,1,1,1,400,99999996,99999996,6,2,0,6,0,2," 28NOV2023"
2021,36895,"       3689502",196.0753,12,05,05,05,1,04,1,3,2,6,1,11,01,52,0,0,45.0,2340,1,2,2,6,0,0,31530,0,0,0,0,0,0,0,0,1750,0,36000,0,625,2780,0,0,425,700,5170,0,02,36000,0,0,275,700,0,0,0,0,0,0,0,275,2390,0,0,0,0,36700,0,36000,0,"       36895A",2,44,2,1,3,12,05,02,0,0,96150,0,600,0,0,0,0,0,4400,4850,0,113500,0,1500,12430,0,0,425,5100,23250,600,88953,114300,0,0,275,700,200,200,0,0,0,0,0,275,10820,0,0,0,0,119400,0,113500,0,"       36895A01",2,06,2,1,3,12,05,02,0,0,96150,0,600,0,0,0,0,0,4400,4850,0,113500,0,1500,12430,0,0,425,5100,23250,600,114300,0,0,275,700,200,200,0,0,0,0,0,275,10820,0,0,0,0,119400,0,113500,0,2,2,2,999.6,2,999.6,2,999.6,2,999.6,2,9,1,1,1,1,400,99999996,99999996,6,2,0,6,0,2," 28NOV2023"
2021,36897,"       3689701",305.2987,12,06,06,06,1,04,1,4,2,6,1,11,01,52,0,0,40.0,2080,1,2,2,6,0,0,48720,0,0,0,0,0,0,0,0,2800,0,55000,0,900,3200,0,0,425,800,7080,0,02,55000,0,0,375,800,0,0,0,0,0,0,0,375,3880,0,0,0,0,55800,0,55000,0,"       36897A",1,13,1,1,1,06,06,02,0,0,48720,0,0,0,0,0,0,0,0,2800,0,55000,0,900,3200,0,0,425,800,7080,0,44570,55000,0,0,375,800,0,0,0,0,0,0,0,375,3880,0,0,0,0,55800,0,55000,0,"       36897A01",1,01,1,1,1,06,06,02,0,0,48720,0,0,0,0,0,0,0,0,2800,0,55000,0,900,3200,0,0,425,800,7080,0,55000,0,0,375,800,0,0,0,0,0,0,0,375,3880,0,0,0,0,55800,0,55000,0,2,3,1,999.6,2,999.6,2,999.6,2,999.6,2,3,2,2,1,6,99999996,99999996,1600,2,2,1,6,1,2," 28NOV2023"
